Date	       Julian	Idren	Season	Year	GIC	Class	Site	Weigth	Sex	ModeFDC	Mode	AgeMAT	Age	Info	Status	Type	Count	Periode
09/11/2003	313	D3M1310	3	2003	D	D3	FDC35	6,2	M	C	C	2	2	NA	NA	NA	NA	P3
09/11/2003	313	D3M1311	3	2003	D	D3	FDC35	7,2	M	C	C	1	1	NA	NA	NA	NA	P3
11/11/2003	315	D3F1318	3	2003	D	D3	FDC35	6	F	C	C	0	0	NA	NA	NA	NA	P3
11/11/2003	315	D3M1314	3	2003	D	D3	FDC35	7	M	C	C	1	1	NA	NA	NA	NA	P3
11/11/2003	315	D3M1315	3	2003	D	D3	FDC35	8,1	M	C	C	3	3	NA	NA	NA	NA	P3
13/11/2003	317	D3M1319	3	2003	D	D3	FDC35	8	M	C	C	0	0	NA	NA	NA	NA	P3
13/11/2003	317	D3M1320	3	2003	D	D3	FDC35	7,5	M	C	C	0	0	NA	NA	NA	NA	P3
15/11/2003	319	D3M1321	3	2003	D	D3	FDC35	6,6	M	C	C	0	0	NA	NA	NA	NA	P3
22/11/2003	326	D3F1325	3	2003	D	D3	FDC35	6,4	F	C	C	2	2	1	R	CP	3	P3
22/11/2003	326	D3M1326	3	2003	D	D3	FDC35	7,4	M	C	C	0	0	NA	NA	NA	NA	P3
22/11/2003	326	D3M1327	3	2003	D	D3	FDC35	8,4	M	C	C	1	1	NA	NA	NA	NA	P3
14/12/2003	348	D3F1374	3	2003	D	D3	FDC35	5,7	F	C	C	2	2	NA	NA	NA	NA	P3
14/12/2003	348	D3F1375	3	2003	D	D3	FDC35	6,4	F	C	C	0	0	1	NR	O	NA	P3
20/12/2003	354	D3M1394	3	2003	D	D3	FDC35	8,3	M	C	C	3	3	NA	NA	NA	NA	P3
20/12/2003	354	F3M1400	3	2003	F	F3	FDC35	7,8	M	C	C	6	6	NA	NA	NA	NA	P3
20/12/2003	354	V3M1412	3	2003	V	V3	FDC35	6,5	M	C	C	2	2	NA	NA	NA	NA	P3
21/12/2003	355	D3M1403	3	2003	D	D3	FDC35	8	M	C	C	2	2	NA	NA	NA	NA	P3
23/12/2003	357	V3M1411	3	2003	V	V3	FDC35	7,6	M	C	C	1	1	NA	NA	NA	NA	P3
24/12/2003	358	F3M1404	3	2003	F	F3	FDC35	6,6	M	C	C	0	0	NA	NA	NA	NA	P3
25/12/2003	359	V3M1410	3	2003	V	V3	FDC35	8,1	M	C	C	0	0	NA	NA	NA	NA	P3
27/12/2003	361	D3M1415	3	2003	D	D3	FDC35	5,3	M	C	C	0	0	NA	NA	NA	NA	P3
28/12/2003	362	D3F1417	3	2003	D	D3	FDC35	6,5	F	C	C	1	1	1	R	CP	3	P3
28/12/2003	362	D3F1424	3	2003	D	D3	FDC35	5,9	F	C	C	0	0	1	NR	O	NA	P3
30/12/2003	364	D3M1432	3	2003	D	D3	FDC35	9,3	M	C	C	0	0	NA	NA	NA	NA	P3
30/12/2003	364	D3M1433	3	2003	D	D3	FDC35	7,1	M	C	C	0	0	NA	NA	NA	NA	P3
30/12/2003	364	D3M1434	3	2003	D	D3	FDC35	7,6	M	C	C	1	1	NA	NA	NA	NA	P3
31/12/2003	365	D3F1440	3	2003	D	D3	FDC35	5,2	F	C	C	0	0	NA	NA	NA	NA	P3
31/12/2003	365	D3M1439	3	2003	D	D3	FDC35	6,1	M	C	C	0	0	NA	NA	NA	NA	P3
03/01/2004	003	D3F1441	3	2003	D	D3	FDC35	7	F	C	C	4	4	NA	NA	NA	NA	P3
03/01/2004	003	D3F1442	3	2003	D	D3	FDC35	6,2	F	C	C	0	0	NA	NA	NA	NA	P3
05/01/2004	005	V3F1448	3	2003	V	V3	FDC35	5,7	F	C	C	1	1	1	NR	O	NA	P3
05/01/2004	005	V3M1447	3	2003	V	V3	FDC35	7	M	C	C	0	0	NA	NA	NA	NA	P3
10/01/2004	010	D3F1468	3	2003	D	D3	FDC35	4,2	F	C	C	0	0	NA	NA	NA	NA	P3
11/01/2004	011	D3M1465	3	2003	D	D3	FDC35	7,1	M	C	C	2	2	NA	NA	NA	NA	P3
11/01/2004	011	D3M1466	3	2003	D	D3	FDC35	6,8	M	C	C	0	0	NA	NA	NA	NA	P3
11/01/2004	011	F3F1473	3	2003	F	F3	FDC35	6,5	F	C	C	0	0	1	NR	O	NA	P3
11/01/2004	011	F3M1472	3	2003	F	F3	FDC35	6,9	M	C	C	0	0	NA	NA	NA	NA	P3
18/01/2004	018	D3F1491b	3	2003	D	D3	FDC35	5	F	C	C	3	3	1	NR	O	NA	P3
18/01/2004	018	D3M1490b	3	2003	D	D3	FDC35	6,6	M	C	C	1	1	NA	NA	NA	NA	P3
21/01/2004	021	D3F1512	3	2003	D	D3	FDC35	6,1	F	C	C	2	2	NA	NA	NA	NA	P3
21/01/2004	021	D3M1511	3	2003	D	D3	FDC35	7,6	M	C	C	2	2	NA	NA	NA	NA	P3
27/01/2004	027	D3M1531	3	2003	D	D3	FDC35	8,5	M	C	C	0	0	NA	NA	NA	NA	P3
01/02/2004	032	D4F1565	4	2004	D	D4	FDC35	6,5	F	C	C	3	4	1	R	PI	NA	P1
01/02/2004	032	D4F1566	4	2004	D	D4	FDC35	5,5	F	C	C	5	6	NA	NA	NA	NA	P1
01/02/2004	032	D4F1572	4	2004	D	D4	FDC35	6,1	F	C	C	1	2	NA	NA	NA	NA	P1
01/02/2004	032	D4M1567	4	2004	D	D4	FDC35	7,5	M	C	C	0	1	NA	NA	NA	NA	P1
01/02/2004	032	D4M1569	4	2004	D	D4	FDC35	6,3	M	C	C	0	1	NA	NA	NA	NA	P1
01/02/2004	032	D4M1573	4	2004	D	D4	FDC35	6,7	M	C	C	0	1	NA	NA	NA	NA	P1
01/02/2004	032	F4F1580	4	2004	F	F4	FDC35	6,1	F	C	C	0	1	1	R	E	6	P1
01/02/2004	032	F4M1577	4	2004	F	F4	FDC35	7,9	M	C	C	2	3	NA	NA	NA	NA	P1
05/02/2004	036	D4F1593	4	2004	D	D4	FDC35	3,5	F	C	C	0	1	1	R	PI	NA	P1
07/02/2004	038	D4F1594	4	2004	D	D4	FDC35	5	F	C	C	0	1	1	R	E	5	P1
07/02/2004	038	D4F1595	4	2004	D	D4	FDC35	9,7	F	C	C	3	4	1	R	E	7	P1
08/02/2004	039	D4F1592	4	2004	D	D4	FDC35	4,5	F	C	C	1	2	1	R	E	5	P1
08/02/2004	039	D4M1623	4	2004	D	D4	FDC35	4,8	M	C	C	0	1	NA	NA	NA	NA	P1
08/02/2004	039	D4M1624	4	2004	D	D4	FDC35	5,2	M	C	C	0	1	NA	NA	NA	NA	P1
14/02/2004	045	D4M1642	4	2004	D	D4	FDC35	8,9	M	C	C	2	3	NA	NA	NA	NA	P1
14/02/2004	045	D4M1643	4	2004	D	D4	FDC35	6,1	M	C	C	0	1	NA	NA	NA	NA	P1
15/02/2004	046	D4F1629	4	2004	D	D4	FDC35	6,5	F	C	C	0	1	1	R	PI	NA	P1
15/02/2004	046	D4F1635	4	2004	D	D4	FDC35	6	F	C	C	0	1	1	R	E	8	P1
15/02/2004	046	D4F1638	4	2004	D	D4	FDC35	4,9	F	C	C	0	1	1	R	E	5	P1
15/02/2004	046	D4F1639	4	2004	D	D4	FDC35	5,5	F	C	C	0	1	1	R	E	5	P1
15/02/2004	046	D4F1647	4	2004	D	D4	FDC35	6,4	F	C	C	0	1	1	R	E	8	P1
15/02/2004	046	D4M1627	4	2004	D	D4	FDC35	7,2	M	C	C	0	1	NA	NA	NA	NA	P1
15/02/2004	046	D4M1628	4	2004	D	D4	FDC35	7,8	M	C	C	1	2	NA	NA	NA	NA	P1
15/02/2004	046	D4M1630	4	2004	D	D4	FDC35	6,1	M	C	C	0	1	NA	NA	NA	NA	P1
15/02/2004	046	D4M1631	4	2004	D	D4	FDC35	8,4	M	C	C	3	4	NA	NA	NA	NA	P1
15/02/2004	046	D4M1637	4	2004	D	D4	FDC35	7,1	M	C	C	1	2	NA	NA	NA	NA	P1
15/02/2004	046	V4M1671	4	2004	V	V4	FDC35	6	M	C	C	0	1	NA	NA	NA	NA	P1
22/02/2004	053	D4M1664	4	2004	D	D4	FDC35	5,5	M	C	C	0	1	NA	NA	NA	NA	P1
22/02/2004	053	D4M1667	4	2004	D	D4	FDC35	6	M	C	C	2	3	NA	NA	NA	NA	P1
25/02/2004	056	D4M1677	4	2004	D	D4	FDC35	5,8	M	C	C	0	1	NA	NA	NA	NA	P1
28/02/2004	059	D4M1694	4	2004	D	D4	FDC35	6,8	M	C	C	1	2	NA	NA	NA	NA	P1
29/02/2004	060	D4M1681	4	2004	D	D4	FDC35	5,8	M	C	C	0	1	NA	NA	NA	NA	P1
29/02/2004	060	F4F1688	4	2004	F	F4	FDC35	5,5	F	C	C	5	6	1	R	CP	3	P1
26/05/2004	147	D4NIx3762	4	2004	D	D4	FDC35	NA	NI	C	C	0	0	NA	NA	NA	NA	P2
26/05/2004	147	D4NIx3763	4	2004	D	D4	FDC35	NA	NI	C	C	0	0	NA	NA	NA	NA	P2
18/08/2004	231	D4F1907	4	2004	D	D4	FDC35	3,4	F	C	C	0	0	NA	NA	NA	NA	P2
18/08/2004	231	D4F1908	4	2004	D	D4	FDC35	4,8	F	C	C	1	1	1	NR	O	NA	P2
26/09/2004	270	D4F1751	4	2004	D	D4	FDC35	3	F	C	C	0	0	1	NR	O	NA	P3
26/09/2004	270	D4F1753	4	2004	D	D4	FDC35	4,7	F	C	C	0	0	1	NR	O	NA	P3
26/09/2004	270	D4F1758	4	2004	D	D4	FDC35	4,8	F	C	C	0	0	1	NR	O	NA	P3
26/09/2004	270	D4M1752	4	2004	D	D4	FDC35	5,2	M	C	C	0	0	NA	NA	NA	NA	P3
26/09/2004	270	D4M1754	4	2004	D	D4	FDC35	4,6	M	C	C	0	0	NA	NA	NA	NA	P3
26/09/2004	270	D4M1755	4	2004	D	D4	FDC35	6,5	M	C	C	0	0	NA	NA	NA	NA	P3
26/09/2004	270	D4M1756	4	2004	D	D4	FDC35	6,2	M	C	C	0	0	NA	NA	NA	NA	P3
26/09/2004	270	D4M1757	4	2004	D	D4	FDC35	5,4	M	C	C	0	0	NA	NA	NA	NA	P3
27/09/2004	271	D4F1764	4	2004	D	D4	FDC35	5,6	F	C	C	4	4	1	NR	O	NA	P3
27/09/2004	271	D4M1761	4	2004	D	D4	FDC35	7,4	M	C	C	2	2	NA	NA	NA	NA	P3
27/09/2004	271	D4M1762	4	2004	D	D4	FDC35	6,5	M	C	C	2	2	NA	NA	NA	NA	P3
27/09/2004	271	D4M1763	4	2004	D	D4	FDC35	7	M	C	C	0	0	NA	NA	NA	NA	P3
28/09/2004	272	D4F1759	4	2004	D	D4	FDC35	5,4	F	C	C	2	2	NA	NA	NA	NA	P3
28/09/2004	272	D4M1760	4	2004	D	D4	FDC35	6,5	M	C	C	1	1	NA	NA	NA	NA	P3
30/09/2004	274	D4F1767	4	2004	D	D4	FDC35	6,5	F	C	C	0	0	1	NR	O	NA	P3
30/09/2004	274	D4M1766	4	2004	D	D4	FDC35	8,5	M	C	C	0	0	NA	NA	NA	NA	P3
02/10/2004	276	D4F1768	4	2004	D	D4	FDC35	6	F	C	C	3	3	1	R	CP	7	P3
02/10/2004	276	D4F1770	4	2004	D	D4	FDC35	5,5	F	C	C	0	0	1	NR	O	NA	P3
02/10/2004	276	D4M1769	4	2004	D	D4	FDC35	6	M	C	C	0	0	NA	NA	NA	NA	P3
02/10/2004	276	D4M1771	4	2004	D	D4	FDC35	7	M	C	C	0	0	NA	NA	NA	NA	P3
03/10/2004	277	D4M1772	4	2004	D	D4	FDC35	7	M	C	C	1	1	NA	NA	NA	NA	P3
07/10/2004	281	D4F1773	4	2004	D	D4	FDC35	5,7	F	C	C	0	0	1	NR	O	NA	P3
07/10/2004	281	D4F1774	4	2004	D	D4	FDC35	5	F	C	C	0	0	1	NR	O	NA	P3
07/10/2004	281	D4F1775	4	2004	D	D4	FDC35	4,5	F	C	C	2	2	1	R	CP	4	P3
07/10/2004	281	D4F1776	4	2004	D	D4	FDC35	5,4	F	C	C	1	1	1	R	CP	4	P3
10/10/2004	284	D4M1777	4	2004	D	D4	FDC35	9,5	M	C	C	2	2	NA	NA	NA	NA	P3
16/10/2004	290	D4F1781	4	2004	D	D4	FDC35	6	F	C	C	0	0	NA	NA	NA	NA	P3
16/10/2004	290	D4F1785	4	2004	D	D4	FDC35	NA	F	C	C	0	0	1	NR	O	NA	P3
16/10/2004	290	D4F1786	4	2004	D	D4	FDC35	NA	F	C	C	0	0	1	NR	O	NA	P3
16/10/2004	290	D4F1787	4	2004	D	D4	FDC35	NA	F	C	C	0	0	1	NR	O	NA	P3
16/10/2004	290	D4F1788	4	2004	D	D4	FDC35	NA	F	C	C	2	2	1	NR	O	NA	P3
16/10/2004	290	D4M1778	4	2004	D	D4	FDC35	7	M	C	C	0	0	NA	NA	NA	NA	P3
16/10/2004	290	D4M1779	4	2004	D	D4	FDC35	6,5	M	C	C	0	0	NA	NA	NA	NA	P3
16/10/2004	290	D4M1780	4	2004	D	D4	FDC35	7	M	C	C	1	1	NA	NA	NA	NA	P3
16/10/2004	290	D4M1782	4	2004	D	D4	FDC35	7	M	C	C	0	0	NA	NA	NA	NA	P3
16/10/2004	290	D4M1783	4	2004	D	D4	FDC35	7	M	C	C	0	0	NA	NA	NA	NA	P3
10/11/2004	315	D4M1794	4	2004	D	D4	FDC35	NA	M	C	C	0	0	NA	NA	NA	NA	P3
11/11/2004	316	D4F1796	4	2004	D	D4	FDC35	NA	F	C	C	0	0	NA	NA	NA	NA	P3
11/11/2004	316	D4M1795	4	2004	D	D4	FDC35	NA	M	C	C	1	1	NA	NA	NA	NA	P3
21/11/2004	326	D4F1789	4	2004	D	D4	FDC35	NA	F	C	C	0	0	NA	NA	NA	NA	P3
21/11/2004	326	D4F1791	4	2004	D	D4	FDC35	NA	F	C	C	1	1	NA	NA	NA	NA	P3
21/11/2004	326	D4F1793	4	2004	D	D4	FDC35	NA	F	C	C	1	1	NA	NA	NA	NA	P3
21/11/2004	326	D4M1790	4	2004	D	D4	FDC35	NA	M	C	C	2	2	NA	NA	NA	NA	P3
21/11/2004	326	D4M1792	4	2004	D	D4	FDC35	NA	M	C	C	1	1	NA	NA	NA	NA	P3
24/11/2004	329	D4M1797	4	2004	D	D4	FDC35	NA	M	C	C	0	0	NA	NA	NA	NA	P3
29/11/2004	334	D4F1799	4	2004	D	D4	FDC35	4,2	F	C	C	1	1	1	R	CP	4	P3
29/11/2004	334	D4F1800	4	2004	D	D4	FDC35	6	F	C	C	3	3	1	R	CP	5	P3
29/11/2004	334	D4M1798	4	2004	D	D4	FDC35	5	M	C	C	1	1	NA	NA	NA	NA	P3
29/11/2004	334	D4M1801	4	2004	D	D4	FDC35	8,5	M	C	C	1	1	NA	NA	NA	NA	P3
02/12/2004	337	D4M1802	4	2004	D	D4	FDC35	7,3	M	C	C	2	2	NA	NA	NA	NA	P3
04/12/2004	339	D4F1805	4	2004	D	D4	FDC35	4,9	F	C	C	0	0	1	NR	O	NA	P3
04/12/2004	339	D4M1804	4	2004	D	D4	FDC35	6,5	M	C	C	0	0	NA	NA	NA	NA	P3
04/12/2004	339	D4M1806	4	2004	D	D4	FDC35	6,5	M	C	C	2	2	NA	NA	NA	NA	P3
06/12/2004	341	D4F1808	4	2004	D	D4	FDC35	3,7	F	C	C	0	0	NA	NA	NA	NA	P3
07/12/2004	342	D4F1810	4	2004	D	D4	FDC35	7	F	C	C	3	3	NA	NA	NA	NA	P3
07/12/2004	342	D4M1811	4	2004	D	D4	FDC35	7,5	M	C	C	1	1	NA	NA	NA	NA	P3
08/12/2004	343	D4F1809	4	2004	D	D4	FDC35	5	F	C	C	0	0	NA	NA	NA	NA	P3
08/12/2004	343	D4M1812	4	2004	D	D4	FDC35	7,6	M	C	C	0	0	NA	NA	NA	NA	P3
08/12/2004	343	D4M1813	4	2004	D	D4	FDC35	7	M	C	C	0	0	NA	NA	NA	NA	P3
08/12/2004	343	D4M1814	4	2004	D	D4	FDC35	8,2	M	C	C	2	2	NA	NA	NA	NA	P3
08/12/2004	343	D4M1815	4	2004	D	D4	FDC35	7	M	C	C	0	0	NA	NA	NA	NA	P3
08/12/2004	343	D4M1816	4	2004	D	D4	FDC35	6,5	M	C	C	0	0	NA	NA	NA	NA	P3
08/12/2004	343	D4M1817	4	2004	D	D4	FDC35	7,8	M	C	C	0	0	NA	NA	NA	NA	P3
08/12/2004	343	D4M1818	4	2004	D	D4	FDC35	7	M	C	C	0	0	NA	NA	NA	NA	P3
08/12/2004	343	D4M1819	4	2004	D	D4	FDC35	8	M	C	C	0	0	NA	NA	NA	NA	P3
11/12/2004	346	D4F1822	4	2004	D	D4	FDC35	6,4	F	C	C	0	0	NA	NA	NA	NA	P3
11/12/2004	346	D4F1824	4	2004	D	D4	FDC35	7	F	C	C	0	0	NA	NA	NA	NA	P3
11/12/2004	346	D4F1825	4	2004	D	D4	FDC35	5,5	F	C	C	0	0	1	NR	O	NA	P3
11/12/2004	346	D4M1821	4	2004	D	D4	FDC35	7,4	M	C	C	0	0	NA	NA	NA	NA	P3
11/12/2004	346	D4M1823	4	2004	D	D4	FDC35	7,1	M	C	C	1	1	NA	NA	NA	NA	P3
11/12/2004	346	F4F1843	4	2004	F	F4	FDC35	6,8	F	C	C	2	2	1	R	CP	5	P3
11/12/2004	346	F4M1844	4	2004	F	F4	FDC35	7,8	M	C	C	2	2	NA	NA	NA	NA	P3
15/12/2004	350	F4F1832	4	2004	F	F4	FDC35	5,9	F	C	C	0	0	1	NR	O	NA	P3
16/12/2004	351	D4F1851	4	2004	D	D4	FDC35	7,4	F	C	C	1	1	NA	NA	NA	NA	P3
16/12/2004	351	D4M1848	4	2004	D	D4	FDC35	6,9	M	C	C	0	0	NA	NA	NA	NA	P3
16/12/2004	351	D4M1849	4	2004	D	D4	FDC35	7,4	M	C	C	0	0	NA	NA	NA	NA	P3
16/12/2004	351	D4M1850	4	2004	D	D4	FDC35	6,3	M	C	C	1	1	NA	NA	NA	NA	P3
16/12/2004	351	D4M1852	4	2004	D	D4	FDC35	5,9	M	C	C	1	1	NA	NA	NA	NA	P3
16/12/2004	351	D4M1853	4	2004	D	D4	FDC35	8,2	M	C	C	1	1	NA	NA	NA	NA	P3
16/12/2004	351	D4M1855	4	2004	D	D4	FDC35	6,7	M	C	C	0	0	NA	NA	NA	NA	P3
17/12/2004	352	D4F1854	4	2004	D	D4	FDC35	7,1	F	C	C	2	2	1	R	CP	6	P3
18/12/2004	353	D4M1847	4	2004	D	D4	FDC35	7,2	M	C	C	0	0	NA	NA	NA	NA	P3
19/12/2004	354	D4F1835	4	2004	D	D4	FDC35	4	F	C	C	0	0	1	NR	O	NA	P3
19/12/2004	354	V4M1856	4	2004	V	V4	FDC35	7,9	M	C	C	0	0	NA	NA	NA	NA	P3
22/12/2004	357	F4M1857	4	2004	F	F4	FDC35	8,2	M	C	C	0	0	NA	NA	NA	NA	P3
22/12/2004	357	F4M1858	4	2004	F	F4	FDC35	6,7	M	C	C	2	2	NA	NA	NA	NA	P3
26/12/2004	361	F4F1894	4	2004	F	F4	FDC35	6,6	F	C	C	0	0	NA	NA	NA	NA	P3
26/12/2004	361	F4M1895	4	2004	F	F4	FDC35	7,2	M	C	C	0	0	NA	NA	NA	NA	P3
27/12/2004	362	F4F1892	4	2004	F	F4	FDC35	5,5	F	C	C	1	1	1	R	CP	6	P3
27/12/2004	362	F4F1893	4	2004	F	F4	FDC35	6,3	F	C	C	0	0	NA	NA	NA	NA	P3
27/12/2004	362	F4M1891	4	2004	F	F4	FDC35	7,8	M	C	C	1	1	NA	NA	NA	NA	P3
28/12/2004	363	D4M1873	4	2004	D	D4	FDC35	6,2	M	C	C	0	0	NA	NA	NA	NA	P3
29/12/2004	364	D4M1889	4	2004	D	D4	FDC35	7	M	C	C	1	1	NA	NA	NA	NA	P3
29/12/2004	364	D4M1890	4	2004	D	D4	FDC35	8,6	M	C	C	2	2	NA	NA	NA	NA	P3
30/12/2004	365	D4F1875	4	2004	D	D4	FDC35	6	F	C	C	0	0	1	NR	O	NA	P3
30/12/2004	365	D4F1876	4	2004	D	D4	FDC35	4,9	F	C	C	0	0	1	NR	O	NA	P3
30/12/2004	365	D4F1897	4	2004	D	D4	FDC35	6	F	C	C	1	1	NA	NA	NA	NA	P3
30/12/2004	365	D4F1898	4	2004	D	D4	FDC35	5,4	F	C	C	0	0	NA	NA	NA	NA	P3
30/12/2004	365	D4M1896	4	2004	D	D4	FDC35	8,3	M	C	C	0	0	NA	NA	NA	NA	P3
30/12/2004	365	D4M1899	4	2004	D	D4	FDC35	6,3	M	C	C	0	0	NA	NA	NA	NA	P3
30/12/2004	365	F4F1881	4	2004	F	F4	FDC35	6,6	F	C	C	0	0	1	NR	O	NA	P3
30/12/2004	365	F4M1362bis	4	2004	F	F4	FDC35	7,7	M	C	C	0	0	NA	NA	NA	NA	P3
02/01/2005	002	D4F1909	4	2004	D	D4	FDC35	5,2	F	C	C	0	0	1	NR	O	NA	P3
02/01/2005	002	D4F1913	4	2004	D	D4	FDC35	5,6	F	C	C	1	1	1	R	CP	4	P3
02/01/2005	002	F4F1928	4	2004	F	F4	FDC35	5,6	F	C	C	1	1	1	R	CP	4	P3
02/01/2005	002	F4M1922	4	2004	F	F4	FDC35	8,8	M	C	C	2	2	NA	NA	NA	NA	P3
02/01/2005	002	F4M1923	4	2004	F	F4	FDC35	7,2	M	C	C	7	7	NA	NA	NA	NA	P3
02/01/2005	002	F4M1924	4	2004	F	F4	FDC35	8,7	M	C	C	1	1	NA	NA	NA	NA	P3
02/01/2005	002	F4M1925	4	2004	F	F4	FDC35	7,9	M	C	C	0	0	NA	NA	NA	NA	P3
04/01/2005	004	D4M1906	4	2004	D	D4	FDC35	8,4	M	C	C	0	0	NA	NA	NA	NA	P3
08/01/2005	008	D4F1951	4	2004	D	D4	FDC35	5,1	F	C	C	1	1	1	R	CP	3	P3
08/01/2005	008	D4M1950	4	2004	D	D4	FDC35	6,8	M	C	C	0	0	NA	NA	NA	NA	P3
08/01/2005	008	F4M1942	4	2004	F	F4	FDC35	6,1	M	C	C	0	0	NA	NA	NA	NA	P3
08/01/2005	008	V4F1949	4	2004	V	V4	FDC35	5,4	F	C	C	0	0	1	NR	O	NA	P3
09/01/2005	009	D4F1947	4	2004	D	D4	FDC35	6,4	F	C	C	2	2	1	R	CP	3	P3
09/01/2005	009	D4M1955	4	2004	D	D4	FDC35	7,3	M	C	C	0	0	NA	NA	NA	NA	P3
09/01/2005	009	D4M1956	4	2004	D	D4	FDC35	6,1	M	C	C	2	2	NA	NA	NA	NA	P3
09/01/2005	009	D4M1957	4	2004	D	D4	FDC35	6,8	M	C	C	0	0	NA	NA	NA	NA	P3
09/01/2005	009	V4F1959	4	2004	V	V4	FDC35	6,5	F	C	C	1	1	1	NR	O	NA	P3
10/01/2005	010	D4F1948	4	2004	D	D4	FDC35	5,6	F	C	C	0	0	NA	NA	NA	NA	P3
14/01/2005	014	D4M1964	4	2004	D	D4	FDC35	7,8	M	C	C	4	4	NA	NA	NA	NA	P3
16/01/2005	016	F4F1986	4	2004	F	F4	FDC35	6,1	F	C	C	1	1	NA	NA	NA	NA	P3
18/01/2005	018	F4F1984	4	2004	F	F4	FDC35	5,4	F	C	C	0	0	1	NR	O	NA	P3
18/01/2005	018	F4M1985	4	2004	F	F4	FDC35	7,2	M	C	C	0	0	NA	NA	NA	NA	P3
19/01/2005	019	F4F1995	4	2004	F	F4	FDC35	6,2	F	C	C	1	1	NA	NA	NA	NA	P3
19/01/2005	019	F4M1996	4	2004	F	F4	FDC35	7,2	M	C	C	0	0	NA	NA	NA	NA	P3
19/01/2005	019	F4M1997	4	2004	F	F4	FDC35	8,7	M	C	C	1	1	NA	NA	NA	NA	P3
20/01/2005	020	D4M2000	4	2004	D	D4	FDC35	8	M	C	C	0	0	NA	NA	NA	NA	P3
20/01/2005	020	D4M2001	4	2004	D	D4	FDC35	7,1	M	C	C	0	0	NA	NA	NA	NA	P3
20/01/2005	020	F4M1999	4	2004	F	F4	FDC35	7,4	M	C	C	3	3	NA	NA	NA	NA	P3
22/01/2005	022	F4F2011	4	2004	F	F4	FDC35	6,1	F	C	C	0	0	NA	NA	NA	NA	P3
22/01/2005	022	V4M2013	4	2004	V	V4	FDC35	7,6	M	C	C	0	0	NA	NA	NA	NA	P3
23/01/2005	023	V4M2042	4	2004	V	V4	FDC35	8,4	M	C	C	0	0	NA	NA	NA	NA	P3
30/01/2005	030	D4M2072	4	2004	D	D4	FDC35	6,3	M	C	C	0	0	NA	NA	NA	NA	P3
30/01/2005	030	F4M2068	4	2004	F	F4	FDC35	6,6	M	C	C	0	0	NA	NA	NA	NA	P3
06/02/2005	037	D5F2089	5	2005	D	D5	FDC35	5,6	F	C	C	0	1	1	R	PI	NA	P1
06/02/2005	037	D5F2090	5	2005	D	D5	FDC35	5,9	F	C	C	1	2	1	R	PI	NA	P1
12/02/2005	043	D5M2111	5	2005	D	D5	FDC35	5,3	M	C	C	0	1	NA	NA	NA	NA	P1
15/02/2005	046	D5M2122	5	2005	D	D5	FDC35	7,2	M	C	C	0	1	NA	NA	NA	NA	P1
17/02/2005	048	D5M2124	5	2005	D	D5	FDC35	6,5	M	C	C	0	1	NA	NA	NA	NA	P1
19/02/2005	050	D5F2126	5	2005	D	D5	FDC35	5,7	F	C	C	1	2	1	R	E	2	P1
19/02/2005	050	D5F2130	5	2005	D	D5	FDC35	6,5	F	C	C	3	4	1	R	E	4	P1
19/02/2005	050	D5M2125	5	2005	D	D5	FDC35	6,4	M	C	C	0	1	NA	NA	NA	NA	P1
19/02/2005	050	D5M2127	5	2005	D	D5	FDC35	7	M	C	C	0	1	NA	NA	NA	NA	P1
19/02/2005	050	D5M2128	5	2005	D	D5	FDC35	6,2	M	C	C	0	1	NA	NA	NA	NA	P1
20/02/2005	051	D5F2140	5	2005	D	D5	FDC35	4,9	F	C	C	1	2	1	R	E	8	P1
20/02/2005	051	D5M2129	5	2005	D	D5	FDC35	7,1	M	C	C	0	1	NA	NA	NA	NA	P1
20/02/2005	051	D5M2141	5	2005	D	D5	FDC35	6,2	M	C	C	3	4	NA	NA	NA	NA	P1
20/02/2005	051	F5M2137	5	2005	F	F5	FDC35	6	M	C	C	0	1	NA	NA	NA	NA	P1
26/02/2005	057	D5M2177	5	2005	D	D5	FDC35	5,2	M	C	C	0	1	NA	NA	NA	NA	P1
27/02/2005	058	D5F2160	5	2005	D	D5	FDC35	6,4	F	C	C	1	2	1	R	E	4	P1
27/02/2005	058	D5F2161	5	2005	D	D5	FDC35	5,5	F	C	C	0	1	1	R	E	3	P1
27/02/2005	058	D5F2163	5	2005	D	D5	FDC35	6,2	F	C	C	0	1	1	R	E	3	P1
27/02/2005	058	D5F2168	5	2005	D	D5	FDC35	5,9	F	C	C	4	5	1	R	E	5	P1
27/02/2005	058	D5F2178	5	2005	D	D5	FDC35	5	F	C	C	0	1	NA	NA	NA	NA	P1
27/02/2005	058	D5M2159	5	2005	D	D5	FDC35	7,7	M	C	C	3	4	NA	NA	NA	NA	P1
27/02/2005	058	D5M2162	5	2005	D	D5	FDC35	5,2	M	C	C	0	1	NA	NA	NA	NA	P1
27/02/2005	058	D5M2164	5	2005	D	D5	FDC35	7,2	M	C	C	1	2	NA	NA	NA	NA	P1
27/02/2005	058	D5M2165	5	2005	D	D5	FDC35	7,4	M	C	C	2	3	NA	NA	NA	NA	P1
27/02/2005	058	D5M2166	5	2005	D	D5	FDC35	7	M	C	C	2	3	NA	NA	NA	NA	P1
27/02/2005	058	D5M2167	5	2005	D	D5	FDC35	5,5	M	C	C	1	2	NA	NA	NA	NA	P1
