Idren	Year	GIC	Weigth	Sex	Mode	Age2+	Age4+	Age	Info	Status	Type	Count
F4F1653	4	F	6,5	F	P	2	3	3	1	R	E	4
F4F1867	4	F	5,5	F	P	2	3	3	1	NR	O	NA
F4F2052	4	F	5,5	F	R	2	3	3	NA	NA	NA	NA
F4F1655	4	F	6,3	F	P	2	4	4	1	R	E	3
F4F1658	4	F	4,5	F	P	2	4	4	1	R	E	4
F4F1692	4	F	5,7	F	P	2	4	4	1	R	E	6
F4F1935	4	F	7	F	P	2	4	4	1	R	CP	4
F4F1693	4	F	7,1	F	P	2	4	6	1	R	E	7
F4F1688	4	F	5,5	F	C	2	4	6	1	R	CP	3
F4F1706	4	F	6,5	F	P	2	4	6	NA	NA	NA	NA
F4Mx3342	4	F	NA	M	D	0	0	0	NA	NA	NA	NA
F4Mx3343	4	F	NA	M	D	0	0	0	NA	NA	NA	NA
F4Mx3350	4	F	NA	M	D	0	0	0	NA	NA	NA	NA
F4Mx3351	4	F	NA	M	D	0	0	0	NA	NA	NA	NA
F4Mx3352	4	F	NA	M	D	0	0	0	NA	NA	NA	NA
F4Mx3353	4	F	NA	M	D	0	0	0	NA	NA	NA	NA
F4Mx3361	4	F	NA	M	D	0	0	0	NA	NA	NA	NA
F4Mx3362	4	F	NA	M	D	0	0	0	NA	NA	NA	NA
F4Mx3363	4	F	NA	M	D	0	0	0	NA	NA	NA	NA
F4Mx3364	4	F	NA	M	D	0	0	0	NA	NA	NA	NA
F4Mx3365	4	F	NA	M	D	0	0	0	NA	NA	NA	NA
F4Mx3366	4	F	NA	M	D	0	0	0	NA	NA	NA	NA
F4Mx3367	4	F	NA	M	D	0	0	0	NA	NA	NA	NA
F4Mx3368	4	F	NA	M	D	0	0	0	NA	NA	NA	NA
F4Mx3369	4	F	NA	M	D	0	0	0	NA	NA	NA	NA
F4Mx3386	4	F	NA	M	D	0	0	0	NA	NA	NA	NA
F4Mx3387	4	F	NA	M	D	0	0	0	NA	NA	NA	NA
F4Mx3388	4	F	NA	M	D	0	0	0	NA	NA	NA	NA
F4Mx3394	4	F	NA	M	D	0	0	0	NA	NA	NA	NA
F4Mx3395	4	F	NA	M	D	0	0	0	NA	NA	NA	NA
F4Mx3396	4	F	NA	M	D	0	0	0	NA	NA	NA	NA
F4Mx3397	4	F	NA	M	D	0	0	0	NA	NA	NA	NA
F4Mx3398	4	F	NA	M	D	0	0	0	NA	NA	NA	NA
F4Mx3399	4	F	NA	M	D	0	0	0	NA	NA	NA	NA
F4Mx3409	4	F	NA	M	D	0	0	0	NA	NA	NA	NA
F4Mx3419	4	F	NA	M	D	0	0	0	NA	NA	NA	NA
F4Mx3420	4	F	NA	M	D	0	0	0	NA	NA	NA	NA
F4Mx3421	4	F	NA	M	D	0	0	0	NA	NA	NA	NA
F4Mx3422	4	F	NA	M	D	0	0	0	NA	NA	NA	NA
F4Mx3423	4	F	NA	M	D	0	0	0	NA	NA	NA	NA
F4Mx3424	4	F	NA	M	D	0	0	0	NA	NA	NA	NA
F4Mx3425	4	F	NA	M	D	0	0	0	NA	NA	NA	NA
F4Mx3426	4	F	NA	M	D	0	0	0	NA	NA	NA	NA
F4Mx3427	4	F	NA	M	D	0	0	0	NA	NA	NA	NA
F4Mx3428	4	F	NA	M	D	0	0	0	NA	NA	NA	NA
F4Mx3429	4	F	NA	M	D	0	0	0	NA	NA	NA	NA
F4Mx3430	4	F	NA	M	D	0	0	0	NA	NA	NA	NA
F4Mx3431	4	F	NA	M	D	0	0	0	NA	NA	NA	NA
F4Mx3432	4	F	NA	M	D	0	0	0	NA	NA	NA	NA
F4Mx3433	4	F	NA	M	D	0	0	0	NA	NA	NA	NA
F4Mx3460	4	F	NA	M	D	0	0	0	NA	NA	NA	NA
F4M1842	4	F	4,9	M	P	0	0	0	NA	NA	NA	NA
F4M1857	4	F	8,2	M	C	0	0	0	NA	NA	NA	NA
F4M1863	4	F	7,8	M	P	0	0	0	NA	NA	NA	NA
F4M1860	4	F	7	M	P	0	0	0	NA	NA	NA	NA
F4M1895	4	F	7,2	M	C	0	0	0	NA	NA	NA	NA
F4M1859	4	F	8,2	M	P	0	0	0	NA	NA	NA	NA
F4M1887	4	F	8	M	P	0	0	0	NA	NA	NA	NA
F4M1884	4	F	8,4	M	P	0	0	0	NA	NA	NA	NA
F4M1362bis	4	F	7,7	M	C	0	0	0	NA	NA	NA	NA
F4M1605	4	F	7	M	P	1	1	1	NA	NA	NA	NA
F4M1620	4	F	7,8	M	P	1	1	1	NA	NA	NA	NA
F4M1609	4	F	7,1	M	P	1	1	1	NA	NA	NA	NA
F4M1619	4	F	7,5	M	P	1	1	1	NA	NA	NA	NA
F4M1616	4	F	6	M	P	1	1	1	NA	NA	NA	NA
F4M1659	4	F	6	M	P	1	1	1	NA	NA	NA	NA
F4M1654	4	F	7	M	P	1	1	1	NA	NA	NA	NA
F4M1651	4	F	5,6	M	P	1	1	1	NA	NA	NA	NA
F4M1656	4	F	5,2	M	P	1	1	1	NA	NA	NA	NA
F4M1686	4	F	6	M	P	1	1	1	NA	NA	NA	NA
F4M1685	4	F	6,7	M	P	1	1	1	NA	NA	NA	NA
F4M1705	4	F	6,9	M	P	1	1	1	NA	NA	NA	NA
F4M1708	4	F	5,2	M	P	1	1	1	NA	NA	NA	NA
F4M1916	4	F	6,8	M	P	1	1	1	NA	NA	NA	NA
F4M1925	4	F	7,9	M	C	1	1	1	NA	NA	NA	NA
F4M1926	4	F	7,4	M	P	1	1	1	NA	NA	NA	NA
F4M1930	4	F	8,3	M	P	1	1	1	NA	NA	NA	NA
F4M1360bis	4	F	7,4	M	P	1	1	1	NA	NA	NA	NA
F4M1929	4	F	7,5	M	P	1	1	1	NA	NA	NA	NA
F4M1932	4	F	7,7	M	P	1	1	1	NA	NA	NA	NA
F4M1933	4	F	7,5	M	P	1	1	1	NA	NA	NA	NA
F4M1942	4	F	6,1	M	C	1	1	1	NA	NA	NA	NA
F4M1960	4	F	6,6	M	P	1	1	1	NA	NA	NA	NA
F4M1962	4	F	7	M	P	1	1	1	NA	NA	NA	NA
F4M1963	4	F	6,8	M	P	1	1	1	NA	NA	NA	NA
F4M1990	4	F	8,2	M	P	1	1	1	NA	NA	NA	NA
F4M1980	4	F	7,7	M	P	1	1	1	NA	NA	NA	NA
F4M1985	4	F	7,2	M	C	1	1	1	NA	NA	NA	NA
F4M1988	4	F	7,8	M	P	1	1	1	NA	NA	NA	NA
F4M1991	4	F	7,3	M	P	1	1	1	NA	NA	NA	NA
F4M2005	4	F	8	M	P	1	1	1	NA	NA	NA	NA
F4M1992	4	F	7,2	M	P	1	1	1	NA	NA	NA	NA
F4M1993	4	F	7,5	M	P	1	1	1	NA	NA	NA	NA
F4M1996	4	F	7,2	M	C	1	1	1	NA	NA	NA	NA
F4M2004	4	F	7	M	P	1	1	1	NA	NA	NA	NA
F4M2006	4	F	8,8	M	P	1	1	1	NA	NA	NA	NA
F4M2002	4	F	6,5	M	P	1	1	1	NA	NA	NA	NA
F4M2014	4	F	7,8	M	P	1	1	1	NA	NA	NA	NA
F4M2015	4	F	8,4	M	P	1	1	1	NA	NA	NA	NA
F4M2051	4	F	6,7	M	P	1	1	1	NA	NA	NA	NA
F4M2059	4	F	7,4	M	P	1	1	1	NA	NA	NA	NA
F4M2060	4	F	6,7	M	P	1	1	1	NA	NA	NA	NA
F4M2061	4	F	5	M	P	1	1	1	NA	NA	NA	NA
F4M2068	4	F	6,6	M	C	1	1	1	NA	NA	NA	NA
F4M2065	4	F	6,3	M	P	1	1	1	NA	NA	NA	NA
F4M1727	4	F	7,1	M	P	1	1	1	NA	NA	NA	NA
F4M1840	4	F	8	M	P	1	1	1	NA	NA	NA	NA
F4M1891	4	F	7,8	M	C	1	1	1	NA	NA	NA	NA
F4M1924	4	F	8,7	M	C	1	1	1	NA	NA	NA	NA
F4M1997	4	F	8,7	M	C	1	1	1	NA	NA	NA	NA
F4M2003	4	F	8,7	M	P	1	1	1	NA	NA	NA	NA
F4M2016	4	F	6,7	M	P	1	1	1	NA	NA	NA	NA
F4M2018	4	F	8,5	M	P	1	1	1	NA	NA	NA	NA
F4M2043	4	F	8	M	P	1	1	1	NA	NA	NA	NA
F4M2046	4	F	7,4	M	P	1	1	1	NA	NA	NA	NA
F4M1650	4	F	7	M	P	2	2	2	NA	NA	NA	NA
F4M1674	4	F	6,7	M	P	2	2	2	NA	NA	NA	NA
F4M1687	4	F	7,1	M	P	2	2	2	NA	NA	NA	NA
F4M1844	4	F	7,8	M	C	2	2	2	NA	NA	NA	NA
F4M1827	4	F	7,5	M	P	2	2	2	NA	NA	NA	NA
F4M1858	4	F	6,7	M	C	2	2	2	NA	NA	NA	NA
F4M1931	4	F	6,9	M	P	2	2	2	NA	NA	NA	NA
F4M1922	4	F	8,8	M	C	2	2	2	NA	NA	NA	NA
F4M1939	4	F	7,2	M	P	2	2	2	NA	NA	NA	NA
F4M1940	4	F	9,5	M	P	2	2	2	NA	NA	NA	NA
F4M1998	4	F	9,2	M	P	2	2	2	NA	NA	NA	NA
F4M2053	4	F	6,7	M	P	2	2	2	NA	NA	NA	NA
F4M2067	4	F	6,5	M	P	2	2	2	NA	NA	NA	NA
F4M1577	4	F	7,9	M	C	2	3	3	NA	NA	NA	NA
F4M1607	4	F	8,2	M	P	2	3	3	NA	NA	NA	NA
F4M1676	4	F	6,2	M	P	2	3	3	NA	NA	NA	NA
F4M1885	4	F	7,5	M	P	2	3	3	NA	NA	NA	NA
F4M1919	4	F	8,1	M	P	2	3	3	NA	NA	NA	NA
F4M1999	4	F	7,4	M	C	2	3	3	NA	NA	NA	NA
F4M2017	4	F	7,5	M	P	2	3	3	NA	NA	NA	NA
F4M1615	4	F	7	M	P	2	4	4	NA	NA	NA	NA
F4M1702	4	F	8	M	P	2	4	4	NA	NA	NA	NA
F4M1989	4	F	6,5	M	P	2	4	4	NA	NA	NA	NA
F4M1994	4	F	8,5	M	P	2	4	4	NA	NA	NA	NA
F4M2064	4	F	6	M	P	2	4	4	NA	NA	NA	NA
F4M1617	4	F	7	M	P	2	4	5	NA	NA	NA	NA
F4M1923	4	F	7,2	M	C	2	4	7	NA	NA	NA	NA
F4NIx3357	4	F	NA	NI	D	0	0	0	NA	NA	NA	NA
F4NIx3358	4	F	NA	NI	D	0	0	0	NA	NA	NA	NA
F4NIx3359	4	F	NA	NI	D	0	0	0	NA	NA	NA	NA
F4NIx3378	4	F	NA	NI	D	0	0	0	NA	NA	NA	NA
F4NIx3379	4	F	NA	NI	D	0	0	0	NA	NA	NA	NA
F4NIx3380	4	F	NA	NI	D	0	0	0	NA	NA	NA	NA
F4NIx3381	4	F	NA	NI	D	0	0	0	NA	NA	NA	NA
F4NIx3382	4	F	NA	NI	D	0	0	0	NA	NA	NA	NA
F4NIx3383	4	F	NA	NI	D	0	0	0	NA	NA	NA	NA
F4NIx3384	4	F	NA	NI	D	0	0	0	NA	NA	NA	NA
F4NIx3453	4	F	NA	NI	D	0	0	0	NA	NA	NA	NA
F4NIx3454	4	F	NA	NI	D	0	0	0	NA	NA	NA	NA
F4NIx3455	4	F	NA	NI	D	0	0	0	NA	NA	NA	NA
F4NIx3456	4	F	NA	NI	D	0	0	0	NA	NA	NA	NA
F4NIx3457	4	F	NA	NI	D	0	0	0	NA	NA	NA	NA
F4NIx3458	4	F	NA	NI	D	0	0	0	NA	NA	NA	NA
F4NIx3459	4	F	NA	NI	D	0	0	0	NA	NA	NA	NA
F4NIx3466	4	F	NA	NI	D	0	0	0	NA	NA	NA	NA
F4NIx3467	4	F	NA	NI	D	0	0	0	NA	NA	NA	NA
F4NIx3468	4	F	NA	NI	D	0	0	0	NA	NA	NA	NA
F4NIx3469	4	F	NA	NI	D	0	0	0	NA	NA	NA	NA
F4NIx3470	4	F	NA	NI	D	0	0	0	NA	NA	NA	NA
F4NIx3471	4	F	NA	NI	D	0	0	0	NA	NA	NA	NA
F4NIx3472	4	F	NA	NI	D	0	0	0	NA	NA	NA	NA
F4NIx3473	4	F	NA	NI	D	0	0	0	NA	NA	NA	NA
F4NIx3474	4	F	NA	NI	D	0	0	0	NA	NA	NA	NA
F4NIx3475	4	F	NA	NI	D	0	0	0	NA	NA	NA	NA
F4NIx3476	4	F	NA	NI	D	0	0	0	NA	NA	NA	NA
F4NIx3477	4	F	NA	NI	D	0	0	0	NA	NA	NA	NA
F4NIx3478	4	F	NA	NI	D	0	0	0	NA	NA	NA	NA
F4NIx3479	4	F	NA	NI	D	0	0	0	NA	NA	NA	NA
F4NIx3480	4	F	NA	NI	D	0	0	0	NA	NA	NA	NA
F4NIx3481	4	F	NA	NI	D	0	0	0	NA	NA	NA	NA
F4NIx3482	4	F	NA	NI	D	0	0	0	NA	NA	NA	NA
F4NIx3483	4	F	NA	NI	D	0	0	0	NA	NA	NA	NA
F4NIx3484	4	F	NA	NI	D	0	0	0	NA	NA	NA	NA
F4NIx3485	4	F	NA	NI	D	0	0	0	NA	NA	NA	NA
F4NIx3486	4	F	NA	NI	D	0	0	0	NA	NA	NA	NA
V4Fx3487	4	V	NA	F	D	0	0	0	NA	NA	NA	NA
V4Fx3496	4	V	NA	F	D	0	0	0	NA	NA	NA	NA
V4Fx3497	4	V	NA	F	D	0	0	0	NA	NA	NA	NA
V4Fx3498	4	V	NA	F	D	0	0	0	NA	NA	NA	NA
V4Fx3499	4	V	NA	F	D	0	0	0	NA	NA	NA	NA
V4Fx3501	4	V	NA	F	D	0	0	0	NA	NA	NA	NA
V4Fx3502	4	V	NA	F	D	0	0	0	NA	NA	NA	NA
V4Fx3512	4	V	NA	F	D	0	0	0	NA	NA	NA	NA
V4Fx3513	4	V	NA	F	D	0	0	0	NA	NA	NA	NA
V4Fx3515	4	V	NA	F	D	0	0	0	NA	NA	NA	NA
V4Fx3516	4	V	NA	F	D	0	0	0	NA	NA	NA	NA
V4Fx3517	4	V	NA	F	D	0	0	0	NA	NA	NA	NA
V4Fx3524	4	V	NA	F	D	0	0	0	NA	NA	NA	NA
V4Fx3525	4	V	NA	F	D	0	0	0	NA	NA	NA	NA
V4Fx3526	4	V	NA	F	D	0	0	0	NA	NA	NA	NA
V4Fx3527	4	V	NA	F	D	0	0	0	NA	NA	NA	NA
V4Fx3530	4	V	NA	F	D	0	0	0	NA	NA	NA	NA
V4Fx3531	4	V	NA	F	D	0	0	0	NA	NA	NA	NA
V4Fx3546	4	V	NA	F	D	0	0	0	NA	NA	NA	NA
V4Fx3547	4	V	NA	F	D	0	0	0	NA	NA	NA	NA
V4Fx3548	4	V	NA	F	D	0	0	0	NA	NA	NA	NA
V4Fx3550	4	V	NA	F	D	0	0	0	NA	NA	NA	NA
V4Fx3551	4	V	NA	F	D	0	0	0	NA	NA	NA	NA
V4Fx3556	4	V	NA	F	D	0	0	0	NA	NA	NA	NA
V4Fx3559	4	V	NA	F	D	0	0	0	NA	NA	NA	NA
V4Fx3560	4	V	NA	F	D	0	0	0	NA	NA	NA	NA
V4Fx3576	4	V	NA	F	D	0	0	0	NA	NA	NA	NA
V4Fx3580	4	V	NA	F	D	0	0	0	NA	NA	NA	NA
V4Fx3581	4	V	NA	F	D	0	0	0	NA	NA	NA	NA
V4Fx3582	4	V	NA	F	D	0	0	0	NA	NA	NA	NA
V4Fx3583	4	V	NA	F	D	0	0	0	NA	NA	NA	NA
V4Fx3584	4	V	NA	F	D	0	0	0	NA	NA	NA	NA
V4Fx3585	4	V	NA	F	D	0	0	0	NA	NA	NA	NA
V4Fx3586	4	V	NA	F	D	0	0	0	NA	NA	NA	NA
V4Fx3587	4	V	NA	F	D	0	0	0	NA	NA	NA	NA
V4Fx3588	4	V	NA	F	D	0	0	0	NA	NA	NA	NA
V4Fx3589	4	V	NA	F	D	0	0	0	NA	NA	NA	NA
V4Fx3605	4	V	NA	F	D	0	0	0	NA	NA	NA	NA
V4Fx3606	4	V	NA	F	D	0	0	0	NA	NA	NA	NA
V4Fx3607	4	V	NA	F	D	0	0	0	NA	NA	NA	NA
V4Fx3608	4	V	NA	F	D	0	0	0	NA	NA	NA	NA
V4Fx3609	4	V	NA	F	D	0	0	0	NA	NA	NA	NA
V4Fx3610	4	V	NA	F	D	0	0	0	NA	NA	NA	NA
V4Fx3611	4	V	NA	F	D	0	0	0	NA	NA	NA	NA
V4Fx3625	4	V	NA	F	D	0	0	0	NA	NA	NA	NA
V4Fx3626	4	V	NA	F	D	0	0	0	NA	NA	NA	NA
V4F1838	4	V	5,5	F	P	0	0	0	1	NR	O	NA
V4F1861	4	V	6	F	P	0	0	0	1	NR	O	NA
V4F1880	4	V	4,5	F	P	0	0	0	1	NR	O	NA
V4F1582	4	V	6,4	F	P	1	1	1	NA	NA	NA	NA
V4F1586	4	V	5,1	F	P	1	1	1	1	NR	O	NA
V4F1599	4	V	5,7	F	P	1	1	1	1	R	E	7
V4F1598	4	V	5,2	F	P	1	1	1	NA	NA	NA	NA
V4F1670	4	V	5,5	F	P	1	1	1	1	R	E	6
V4F1715	4	V	5,9	F	P	1	1	1	NA	NA	NA	NA
V4F1912	4	V	5,8	F	P	1	1	1	1	NR	O	NA
V4F1936	4	V	5	F	P	1	1	1	NA	NA	NA	NA
V4F1937	4	V	6,7	F	P	1	1	1	NA	NA	NA	NA
V4F1949	4	V	5,4	F	C	1	1	1	1	NR	O	NA
V4F1970	4	V	6,8	F	P	1	1	1	NA	NA	NA	NA
V4F1974	4	V	6,1	F	P	1	1	1	1	NR	O	NA
V4F1976	4	V	6,1	F	P	1	1	1	NA	NA	NA	NA
V4F2040	4	V	6,6	F	P	1	1	1	NA	NA	NA	NA
V4F2026	4	V	5,4	F	P	1	1	1	NA	NA	NA	NA
V4F2027	4	V	5,3	F	P	1	1	1	NA	NA	NA	NA
V4F2037	4	V	5,6	F	P	1	1	1	NA	NA	NA	NA
V4F2039	4	V	5,9	F	P	1	1	1	NA	NA	NA	NA
V4F2063	4	V	8	F	P	1	1	1	NA	NA	NA	NA
V4F1959	4	V	6,5	F	C	1	1	1	1	NR	O	NA
V4F1583	4	V	5,4	F	P	2	2	2	1	R	PI	NA
V4F1946	4	V	7,1	F	P	2	2	2	1	R	CP	6
V4F1669	4	V	5	F	P	2	4	4	1	R	E	7
V4F1879	4	V	5,6	F	P	2	4	4	1	NR	O	NA
V4F1975	4	V	6,1	F	P	2	4	5	1	R	CP	5
V4Mx3489	4	V	NA	M	D	0	0	0	NA	NA	NA	NA
V4Mx3490	4	V	NA	M	D	0	0	0	NA	NA	NA	NA
V4Mx3491	4	V	NA	M	D	0	0	0	NA	NA	NA	NA
V4Mx3492	4	V	NA	M	D	0	0	0	NA	NA	NA	NA
V4Mx3493	4	V	NA	M	D	0	0	0	NA	NA	NA	NA
V4Mx3494	4	V	NA	M	D	0	0	0	NA	NA	NA	NA
V4Mx3503	4	V	NA	M	D	0	0	0	NA	NA	NA	NA
V4Mx3504	4	V	NA	M	D	0	0	0	NA	NA	NA	NA
V4Mx3505	4	V	NA	M	D	0	0	0	NA	NA	NA	NA
V4Mx3506	4	V	NA	M	D	0	0	0	NA	NA	NA	NA
V4Mx3507	4	V	NA	M	D	0	0	0	NA	NA	NA	NA
V4Mx3508	4	V	NA	M	D	0	0	0	NA	NA	NA	NA
V4Mx3509	4	V	NA	M	D	0	0	0	NA	NA	NA	NA
V4Mx3510	4	V	NA	M	D	0	0	0	NA	NA	NA	NA
V4Mx3511	4	V	NA	M	D	0	0	0	NA	NA	NA	NA
V4Mx3518	4	V	NA	M	D	0	0	0	NA	NA	NA	NA
V4Mx3519	4	V	NA	M	D	0	0	0	NA	NA	NA	NA
V4Mx3520	4	V	NA	M	D	0	0	0	NA	NA	NA	NA
V4Mx3521	4	V	NA	M	D	0	0	0	NA	NA	NA	NA
V4Mx3522	4	V	NA	M	D	0	0	0	NA	NA	NA	NA
V4Mx3523	4	V	NA	M	D	0	0	0	NA	NA	NA	NA
V4Mx3528	4	V	NA	M	D	0	0	0	NA	NA	NA	NA
V4Mx3529	4	V	NA	M	D	0	0	0	NA	NA	NA	NA
V4Mx3543	4	V	NA	M	D	0	0	0	NA	NA	NA	NA
V4Mx3544	4	V	NA	M	D	0	0	0	NA	NA	NA	NA
V4Mx3549	4	V	NA	M	D	0	0	0	NA	NA	NA	NA
V4Mx3552	4	V	NA	M	D	0	0	0	NA	NA	NA	NA
V4Mx3553	4	V	NA	M	D	0	0	0	NA	NA	NA	NA
V4Mx3554	4	V	NA	M	D	0	0	0	NA	NA	NA	NA
V4Mx3577	4	V	NA	M	D	0	0	0	NA	NA	NA	NA
V4Mx3578	4	V	NA	M	D	0	0	0	NA	NA	NA	NA
V4Mx3579	4	V	NA	M	D	0	0	0	NA	NA	NA	NA
V4Mx3590	4	V	NA	M	D	0	0	0	NA	NA	NA	NA
V4Mx3591	4	V	NA	M	D	0	0	0	NA	NA	NA	NA
V4Mx3592	4	V	NA	M	D	0	0	0	NA	NA	NA	NA
V4Mx3593	4	V	NA	M	D	0	0	0	NA	NA	NA	NA
V4Mx3594	4	V	NA	M	D	0	0	0	NA	NA	NA	NA
V4Mx3595	4	V	NA	M	D	0	0	0	NA	NA	NA	NA
V4Mx3596	4	V	NA	M	D	0	0	0	NA	NA	NA	NA
V4Mx3597	4	V	NA	M	D	0	0	0	NA	NA	NA	NA
V4Mx3598	4	V	NA	M	D	0	0	0	NA	NA	NA	NA
V4Mx3599	4	V	NA	M	D	0	0	0	NA	NA	NA	NA
V4Mx3600	4	V	NA	M	D	0	0	0	NA	NA	NA	NA
V4Mx3601	4	V	NA	M	D	0	0	0	NA	NA	NA	NA
V4M1856	4	V	7,9	M	C	0	0	0	NA	NA	NA	NA
V4M1600	4	V	7,5	M	P	1	1	1	NA	NA	NA	NA
V4M1601	4	V	5	M	P	1	1	1	NA	NA	NA	NA
V4M1632	4	V	6,5	M	P	1	1	1	NA	NA	NA	NA
V4M1633	4	V	5,5	M	P	1	1	1	NA	NA	NA	NA
V4M1671	4	V	6	M	C	1	1	1	NA	NA	NA	NA
V4M1943	4	V	7,1	M	P	1	1	1	NA	NA	NA	NA
V4M1944	4	V	8,3	M	P	1	1	1	NA	NA	NA	NA
V4M1945	4	V	8	M	P	1	1	1	NA	NA	NA	NA
V4M1973	4	V	6,4	M	P	1	1	1	NA	NA	NA	NA
V4M1978	4	V	6,1	M	P	1	1	1	NA	NA	NA	NA
V4M2013	4	V	7,6	M	C	1	1	1	NA	NA	NA	NA
V4M2041	4	V	7,5	M	P	1	1	1	NA	NA	NA	NA
V4M2042	4	V	8,4	M	C	1	1	1	NA	NA	NA	NA
V4M2057	4	V	7,7	M	P	1	1	1	NA	NA	NA	NA
V4M1977	4	V	6,1	M	P	1	1	1	NA	NA	NA	NA
V4M2038	4	V	6,4	M	P	1	1	1	NA	NA	NA	NA
V4M1602	4	V	6,2	M	P	2	2	2	NA	NA	NA	NA
V4M2058	4	V	7,2	M	P	2	2	2	NA	NA	NA	NA
V4NIx3533	4	V	NA	NI	D	0	0	0	NA	NA	NA	NA
V4NIx3534	4	V	NA	NI	D	0	0	0	NA	NA	NA	NA
V4NIx3535	4	V	NA	NI	D	0	0	0	NA	NA	NA	NA
V4NIx3536	4	V	NA	NI	D	0	0	0	NA	NA	NA	NA
V4NIx3537	4	V	NA	NI	D	0	0	0	NA	NA	NA	NA
V4NIx3538	4	V	NA	NI	D	0	0	0	NA	NA	NA	NA
V4NIx3539	4	V	NA	NI	D	0	0	0	NA	NA	NA	NA
V4NIx3540	4	V	NA	NI	D	0	0	0	NA	NA	NA	NA
V4NIx3541	4	V	NA	NI	D	0	0	0	NA	NA	NA	NA
V4NIx3542	4	V	NA	NI	D	0	0	0	NA	NA	NA	NA
V4NIx3561	4	V	NA	NI	D	0	0	0	NA	NA	NA	NA
V4NIx3562	4	V	NA	NI	D	0	0	0	NA	NA	NA	NA
V4NIx3563	4	V	NA	NI	D	0	0	0	NA	NA	NA	NA
V4NIx3564	4	V	NA	NI	D	0	0	0	NA	NA	NA	NA
V4NIx3565	4	V	NA	NI	D	0	0	0	NA	NA	NA	NA
V4NIx3566	4	V	NA	NI	D	0	0	0	NA	NA	NA	NA
V4NIx3567	4	V	NA	NI	D	0	0	0	NA	NA	NA	NA
V4NIx3568	4	V	NA	NI	D	0	0	0	NA	NA	NA	NA
V4NIx3569	4	V	NA	NI	D	0	0	0	NA	NA	NA	NA
V4NIx3570	4	V	NA	NI	D	0	0	0	NA	NA	NA	NA
V4NIx3571	4	V	NA	NI	D	0	0	0	NA	NA	NA	NA
V4NIx3572	4	V	NA	NI	D	0	0	0	NA	NA	NA	NA
V4NIx3573	4	V	NA	NI	D	0	0	0	NA	NA	NA	NA
V4NIx3574	4	V	NA	NI	D	0	0	0	NA	NA	NA	NA
V4NIx3575	4	V	NA	NI	D	0	0	0	NA	NA	NA	NA
V4NIx3615	4	V	NA	NI	D	0	0	0	NA	NA	NA	NA
V4NIx3616	4	V	NA	NI	D	0	0	0	NA	NA	NA	NA
V4NIx3617	4	V	NA	NI	D	0	0	0	NA	NA	NA	NA
V4NIx3618	4	V	NA	NI	D	0	0	0	NA	NA	NA	NA
V4NIx3619	4	V	NA	NI	D	0	0	0	NA	NA	NA	NA
V4NIx3620	4	V	NA	NI	D	0	0	0	NA	NA	NA	NA
V4NIx3621	4	V	NA	NI	D	0	0	0	NA	NA	NA	NA
V4NIx3622	4	V	NA	NI	D	0	0	0	NA	NA	NA	NA
V4NIx3623	4	V	NA	NI	D	0	0	0	NA	NA	NA	NA
V4NIx3624	4	V	NA	NI	D	0	0	0	NA	NA	NA	NA
V4NIx3627	4	V	NA	NI	D	0	0	0	NA	NA	NA	NA
V4NIx3628	4	V	NA	NI	D	0	0	0	NA	NA	NA	NA
V4NIx3629	4	V	NA	NI	D	0	0	0	NA	NA	NA	NA
V4NIx3630	4	V	NA	NI	D	0	0	0	NA	NA	NA	NA
V4NIx3631	4	V	NA	NI	D	0	0	0	NA	NA	NA	NA
V4NIx3632	4	V	NA	NI	D	0	0	0	NA	NA	NA	NA
V4NIx3633	4	V	NA	NI	D	0	0	0	NA	NA	NA	NA
V4NIx3634	4	V	NA	NI	D	0	0	0	NA	NA	NA	NA
V4NIx3635	4	V	NA	NI	D	0	0	0	NA	NA	NA	NA
V4NIx3636	4	V	NA	NI	D	0	0	0	NA	NA	NA	NA
V4NIx3637	4	V	NA	NI	D	0	0	0	NA	NA	NA	NA
V4NIx3638	4	V	NA	NI	D	0	0	0	NA	NA	NA	NA
V4NIx3639	4	V	NA	NI	D	0	0	0	NA	NA	NA	NA
V4NIx3640	4	V	NA	NI	D	0	0	0	NA	NA	NA	NA
D5Fx4240	5	D	NA	F	D	0	0	0	NA	NA	NA	NA
D5Fx4244	5	D	NA	F	D	0	0	0	NA	NA	NA	NA
D5Fx4245	5	D	NA	F	D	0	0	0	NA	NA	NA	NA
D5Fx4246	5	D	NA	F	D	0	0	0	NA	NA	NA	NA
D5Fx4247	5	D	NA	F	D	0	0	0	NA	NA	NA	NA
D5Fx4251	5	D	NA	F	D	0	0	0	NA	NA	NA	NA
D5Fx4258	5	D	NA	F	D	0	0	0	NA	NA	NA	NA
D5Fx4259	5	D	NA	F	D	0	0	0	NA	NA	NA	NA
D5Fx4267	5	D	NA	F	D	0	0	0	NA	NA	NA	NA
D5Fx4276	5	D	NA	F	D	0	0	0	NA	NA	NA	NA
D5Fx4277	5	D	NA	F	D	0	0	0	NA	NA	NA	NA
D5Fx4278	5	D	NA	F	D	0	0	0	NA	NA	NA	NA
D5Fx4279	5	D	NA	F	D	0	0	0	NA	NA	NA	NA
D5Fx4282	5	D	NA	F	D	0	0	0	NA	NA	NA	NA
D5Fx4283	5	D	NA	F	D	0	0	0	NA	NA	NA	NA
