"Numéro";"Idren";"N° de Renard";"Saison";"Date";"mois";"Saison Reprod";"Poids";"Sexe";"GIC";"Mode de Prél";"Allait Fdc";"Prél Utérus";"Info Reprod  (KLM)";"Phase préimplantatoire";"Nbre d'Emb";"Nbre de Cicat Année n";"Statut Reprod";"Res ou Cic année  n-1";"Nbre de Resorptions";"Nbre de Cicat Année n-1";"Nbre de corps jaunes";"Age";"Age ReprodCl";"repro";"nbrepro"
38;"D1F81";"81";"2001/2002";22/12/2001 00:00:00;12;1;5.40;"F";"D";"C";"N";"N";;;;;;;;;;"0";;;
42;"D1F87";"87";"2001/2002";26/12/2001 00:00:00;12;1;5.60;"F";"D";"P";"N";"N";;;;;;;;;;;;;
43;"D1F88";"88";"2001/2002";26/12/2001 00:00:00;12;1;6.00;"F";"D";"P";"N";"N";;;;;;;;;;;;;
44;"D1F92";"92";"2001/2002";25/12/2001 00:00:00;12;1;5.60;"F";"D";"P";"N";"N";;;;;;;;;;"1";"1";;
45;"D1F93";"93";"2001/2002";22/12/2001 00:00:00;12;1;5.30;"F";"D";"P";"N";"N";;;;;;;;;;;;;
1437;"D1FI209";"I   209";"2000/2001";1/2/2001 00:00:00;2;1;6.20;"F";"D";"P";"N";"N";;;;;;;;;;;;;
1438;"D1FI227";"I   227";"2000/2001";3/2/2001 00:00:00;2;1;5.50;"F";"D";"P";"N";"N";;;;;;;;;;;;;
1439;"D1FI228";"I   228";"2000/2001";5/2/2001 00:00:00;2;1;6.00;"F";"D";"P";"N";"N";"1";;"6";;"(R)";;;;;;;;
1440;"D1FI230";"I   230";"2000/2001";4/2/2001 00:00:00;2;1;6.20;"F";"D";"P";"N";"N";"1";;"6";;"(R)";;;;;"2";"2";"E";6
1441;"D1FI232";"I   232";"2000/2001";4/2/2001 00:00:00;2;1;5.20;"F";"D";"P";"N";"N";"1";;"6";;"(R)";;;;;"2";"2";"E";6
1442;"D1FI234";"I   234";"2000/2001";5/2/2001 00:00:00;2;1;5.60;"F";"D";"P";"N";"N";"1";;"6";;"(R)";;;;;"1";"2";"E";6
1443;"D1FI235";"I   235";"2000/2001";4/2/2001 00:00:00;2;1;6.10;"F";"D";"P";"N";"N";;;;;;;;;;"4";"2";;
1444;"D1FI236";"I   236";"2000/2001";1/2/2001 00:00:00;2;1;5.60;"F";"D";"P";"N";"N";"1";;"4";;"(R)";;;;;"3";"2";"E";4
1445;"D1FI240";"I   240";"2000/2001";4/2/2001 00:00:00;2;1;7.90;"F";"D";"P";"N";"N";;;;;;;;;;"0";"1";;
1446;"D1FI241";"I   241";"2000/2001";5/2/2001 00:00:00;2;1;6.20;"F";"D";"P";"N";"N";;;;;;;;;;"1";"2";;
1447;"D1FI244";"I   244";"2000/2001";6/2/2001 00:00:00;2;1;5.10;"F";"D";"P";"N";"N";;;;;;;;;;"1";"2";;
1448;"D1FI246";"I   246";"2000/2001";6/2/2001 00:00:00;2;1;5.00;"F";"D";"P";"N";"N";;;;;;;;;;;;;
1449;"D1FI247";"I   247";"2000/2001";6/2/2001 00:00:00;2;1;5.20;"F";"D";"P";"N";"N";;;;;;;;;;"2";"2";;
1450;"D1FI248";"I   248";"2000/2001";6/2/2001 00:00:00;2;1;6.50;"F";"D";"P";"N";"N";;;;;;;;;;"1";"2";;
1451;"D1FI249";"I   249";"2000/2001";6/2/2001 00:00:00;2;1;6.50;"F";"D";"P";"N";"N";;;;;;;;;;"2";"2";;
1452;"D1FI250";"I   250";"2000/2001";6/2/2001 00:00:00;2;1;6.50;"F";"D";"P";"N";"N";;;;;;;;;;"0";"1";;
1453;"D1FI254";"I   254";"2000/2001";3/2/2001 00:00:00;2;1;6.20;"F";"D";"C";"N";"N";;;;;;;;;;"0";"1";;
1454;"D1FI255";"I   255";"2000/2001";3/2/2001 00:00:00;2;1;6.00;"F";"D";"C";"N";"N";;;;;;;;;;"0";"1";;
1455;"D1FI256";"I   256";"2000/2001";7/2/2001 00:00:00;2;1;7.50;"F";"D";"P";"N";"N";;;;;;;;;;"0";"1";;
1456;"D1FI260";"I   260";"2000/2001";8/2/2001 00:00:00;2;1;6.80;"F";"D";"P";"N";"N";;;;;;;;;;"1";"2";;
1457;"D1FI261";"I   261";"2000/2001";8/2/2001 00:00:00;2;1;5.70;"F";"D";"P";"N";"N";;;;;;;;;;"0";"1";;
1458;"D1FI264";"I   264";"2000/2001";6/2/2001 00:00:00;2;1;6.50;"F";"D";"P";"N";"N";;;;;;;;;;"1";"2";;
1459;"D1FI267";"I   267";"2000/2001";11/2/2001 00:00:00;2;1;5.80;"F";"D";"P";"N";"N";;;;;;;;;;"1";"2";;
1460;"D1FI268";"I   268";"2000/2001";10/2/2001 00:00:00;2;1;5.80;"F";"D";"P";"N";"N";;;;;;;;;;"1";"2";;
1461;"D1FI270";"I   270";"2000/2001";9/2/2001 00:00:00;2;1;5.00;"F";"D";"P";"N";"N";;;;;;;;;;"0";"1";;
1462;"D1FI272";"I   272";"2000/2001";10/2/2001 00:00:00;2;1;6.20;"F";"D";"P";"N";"N";;;;;;;;;;"0";"1";;
1463;"D1FI273";"I   273";"2000/2001";9/2/2001 00:00:00;2;1;4.70;"F";"D";"P";"N";"N";;;;;;;;;;"0";"1";;
1464;"D1FI274";"I   274";"2000/2001";10/2/2001 00:00:00;2;1;6.20;"F";"D";"C";"N";"N";;;;;;;;;;"3";"2";;
1465;"D1FI276";"I   276";"2000/2001";10/2/2001 00:00:00;2;1;6.00;"F";"D";"P";"N";"N";;;;;;;;;;"0";"1";;
1466;"D1FI278";"I   278";"2000/2001";11/2/2001 00:00:00;2;1;7.00;"F";"D";"P";"N";"N";;;;;;;;;;;;;
1467;"D1FI279";"I   279";"2000/2001";12/2/2001 00:00:00;2;1;6.00;"F";"D";"P";"N";"N";;;;;;;;;;"0";"1";;
1468;"D1FI281";"I   281";"2000/2001";12/2/2001 00:00:00;2;1;5.10;"F";"D";"P";"N";"N";;;;;;;;;;"0";"1";;
1469;"D1FI284";"I   284";"2000/2001";8/2/2001 00:00:00;2;1;6.80;"F";"D";"P";"N";"N";;;;;;;;;;"1";"2";;
1470;"D1FI285";"I   285";"2000/2001";9/2/2001 00:00:00;2;1;5.50;"F";"D";"P";"N";"N";;;;;;;;;;"0";"1";;
1471;"D1FI287";"I   287";"2000/2001";13/2/2001 00:00:00;2;1;6.50;"F";"D";"P";"N";"N";"1";;"5";;"(R)";;;;;"6";"2";"E";5
1472;"D1FI290";"I   290";"2000/2001";13/2/2001 00:00:00;2;1;6.00;"F";"D";"P";"N";"N";;;;;;;;;;"8";"2";;
1473;"D1FI291";"I   291";"2000/2001";13/2/2001 00:00:00;2;1;6.50;"F";"D";"P";"N";"N";"1";;"4";;"(R)";;;;;;;;
1474;"D1FI294";"I   294";"2000/2001";11/2/2001 00:00:00;2;1;7.70;"F";"D";"P";"N";"N";;;;;;;;;;;;;
1475;"D1FI298";"I   298";"2000/2001";18/2/2001 00:00:00;2;1;6.00;"F";"D";"P";"N";"N";"1";;"4";;"(R)";;;;;"0";"1";"E";4
1476;"D1FI299";"I   299";"2000/2001";17/2/2001 00:00:00;2;1;6.00;"F";"D";"C";"N";"N";"1";;"3";;"(R)";;;;;"0";"1";"E";3
1477;"D1FI300";"I   300";"2000/2001";16/2/2001 00:00:00;2;1;5.20;"F";"D";"P";"N";"N";"1";;"5";;"(R)";;;;;"0";"1";"E";5
1478;"D1FI301";"I   301";"2000/2001";17/2/2001 00:00:00;2;1;6.80;"F";"D";"P";"N";"N";"1";;"4";;"(R)";;;;;;;;
1479;"D1FI302";"I   302";"2000/2001";18/2/2001 00:00:00;2;1;6.00;"F";"D";"P";"N";"N";"1";;"5";;"(R)";;;;;;;;
1480;"D1FI304";"I   304";"2000/2001";19/2/2001 00:00:00;2;1;6.00;"F";"D";"P";"N";"N";"1";;"5";;"(R)";;;;;"0";"1";"E";5
1481;"D1FI305";"I   305";"2000/2001";19/2/2001 00:00:00;2;1;6.20;"F";"D";"P";"N";"N";"1";;"5";;"(R)";;;;;;;;
1482;"D1FI306";"I   306";"2000/2001";16/2/2001 00:00:00;2;1;7.00;"F";"D";"P";"N";"N";;;;;;;;;;"4";"2";;
1483;"D1FI307";"I   307";"2000/2001";15/2/2001 00:00:00;2;1;6.80;"F";"D";"P";"N";"N";"1";;"5";;"(R)";;;;;"0";"1";"E";5
1484;"D1FI309";"I   309";"2000/2001";17/2/2001 00:00:00;2;1;6.90;"F";"D";"C";"N";"N";"1";;"5";;"(R)";;;;;;;;
1485;"D1FI310";"I   310";"2000/2001";17/2/2001 00:00:00;2;1;6.80;"F";"D";"C";"N";"N";"1";;"5";;"(R)";;;;;"2";"2";"E";5
1486;"D1FI311";"I   311";"2000/2001";17/2/2001 00:00:00;2;1;6.00;"F";"D";"C";"N";"N";"1";;"4";;"(R)";;;;;"1";"2";"E";4
1487;"D1FI313";"I   313";"2000/2001";20/2/2001 00:00:00;2;1;5.80;"F";"D";"P";"N";"N";"1";;"4";;"(R)";;;;;;;;
1488;"D1FI314";"I   314";"2000/2001";21/2/2001 00:00:00;2;1;7.80;"F";"D";"P";"N";"N";"1";;"5";;"(R)";;;;;"3";"2";"E";5
1489;"D1FI315";"I   315";"2000/2001";20/2/2001 00:00:00;2;1;5.80;"F";"D";"P";"N";"N";;;;;;;;;;;;;
1490;"D1FI317";"I   317";"2000/2001";22/2/2001 00:00:00;2;1;5.00;"F";"D";"P";"N";"N";;;;;;;;;;;;;
1491;"D1FI318";"I   318";"2000/2001";22/2/2001 00:00:00;2;1;5.80;"F";"D";"P";"N";"N";"1";;"4";;"(R)";;;;;;;;
1492;"D1FI319";"I   319";"2000/2001";23/2/2001 00:00:00;2;1;7.00;"F";"D";"P";"N";"N";"1";;"5";;"(R)";;;;;;;;
1493;"D1FI321";"I   321";"2000/2001";24/2/2001 00:00:00;2;1;5.80;"F";"D";"P";"N";"N";"1";;"5";;"(R)";;;;;"4";"2";"E";5
1494;"D1FI322";"I   322";"2000/2001";23/2/2001 00:00:00;2;1;6.50;"F";"D";"P";"N";"N";"1";;"6";;"(R)";;;;;;;;
1495;"D1FI323";"I   323";"2000/2001";24/2/2001 00:00:00;2;1;6.20;"F";"D";"C";"N";"N";;;;;;;;;;;;;
1496;"D1FI328";"I   328";"2000/2001";25/2/2001 00:00:00;2;1;4.80;"F";"D";"C";"N";"N";;;;;;;;;;;;;
1497;"D1FI331";"I   331";"2000/2001";24/2/2001 00:00:00;2;1;6.50;"F";"D";"C";"N";"N";"1";;"4";;"(R)";;;;;"1";"2";"E";4
1498;"D1FI335";"I   335";"2000/2001";23/2/2001 00:00:00;2;1;6.00;"F";"D";"P";"N";"N";"1";;"6";;"(R)";;;;;"3";"2";"E";6
1499;"D1FI336";"I   336";"2000/2001";24/2/2001 00:00:00;2;1;7.00;"F";"D";"P";"N";"N";"1";;"5";;"(R)";;;;;"5";"2";"E";5
1500;"D1FI339";"I   339";"2000/2001";27/2/2001 00:00:00;2;1;5.50;"F";"D";"P";"N";"N";"1";;"5";;"(R)";;;;;;;;
1501;"D1FI340";"I   340";"2000/2001";1/3/2001 00:00:00;3;1;5.50;"F";"D";"P";"N";"N";"1";;"6";;"(R)";;;;;;;;
1502;"D1FI348";"I   348";"2000/2001";1/3/2001 00:00:00;3;1;6.20;"F";"D";"P";"N";"N";"1";;"8";;"(R)";;;;;"1";"2";"E";8
1503;"D1FI349";"I   349";"2000/2001";2/3/2001 00:00:00;3;1;7.00;"F";"D";"P";"N";"N";"1";;"5";;"(R)";;;;;"3";"2";"E";5
1504;"D1FI351";"I   351";"2000/2001";5/3/2001 00:00:00;3;1;5.30;"F";"D";"P";"N";"N";"1";;"5";;"(R)";;;;;;;;
1505;"D1FI352";"I   352";"2000/2001";5/3/2001 00:00:00;3;1;5.50;"F";"D";"P";"N";"N";"1";;"4";;"(R)";;;;;"0";"1";"E";4
1506;"D1FI354";"I   354";"2000/2001";5/3/2001 00:00:00;3;1;5.20;"F";"D";"P";"N";"N";;;;;;;;;;"1";"2";;
1507;"D1FI355";"I   355";"2000/2001";2/3/2001 00:00:00;3;1;6.00;"F";"D";"P";"N";"N";"1";;"3";;"(R)";;;;;"0";"1";"E";3
1508;"D1FI357";"I   357";"2000/2001";7/3/2001 00:00:00;3;1;6.80;"F";"D";"P";"N";"N";"1";;"4";;"(R)";;;;;;;;
1509;"D1FI358";"I   358";"2000/2001";5/3/2001 00:00:00;3;1;7.50;"F";"D";"P";"N";"N";"1";;"3";;"(R)";;;;;"7";"2";"E";3
1510;"D1FI359";"I   359";"2000/2001";8/3/2001 00:00:00;3;1;5.80;"F";"D";"P";"N";"N";"1";;"4";;"(R)";;;;;;;;
1511;"D1FI360";"I   360";"2000/2001";8/3/2001 00:00:00;3;1;6.00;"F";"D";"P";"N";"N";"1";;"5";;"(R)";;;;;;;;
1512;"D1FI361";"I   361";"2000/2001";7/3/2001 00:00:00;3;1;6.00;"F";"D";"P";"N";"N";"1";;"2";;"(R)";;;;;;;;
1513;"D1FI362";"I   362";"2000/2001";6/3/2001 00:00:00;3;1;6.00;"F";"D";"P";"N";"N";"1";;"4";;"(R)";;;;;;;;
1514;"D1FI363";"I   363";"2000/2001";8/3/2001 00:00:00;3;1;5.00;"F";"D";"P";"N";"N";"1";;"4";;"(R)";;;;;;;;
1515;"D1FI366";"I   366";"2000/2001";12/3/2001 00:00:00;3;1;5.50;"F";"D";"P";"N";"N";;;;;;;;;;"0";"1";;
1516;"D1FI369";"I   369";"2000/2001";9/3/2001 00:00:00;3;1;8.50;"F";"D";"P";"N";"N";"1";;"4";;"(R)";;;;;"3";"2";"E";4
1517;"D1FI371";"I   371";"2000/2001";10/3/2001 00:00:00;3;1;6.50;"F";"D";"P";"N";"N";;;;;;;;;;"0";"1";;
1518;"D1FI372";"I   372";"2000/2001";12/3/2001 00:00:00;3;1;7.00;"F";"D";"P";"N";"N";"1";;"5";;"(R)";;;;;"1";"2";"E";5
1519;"D1FI376";"I   376";"2000/2001";13/3/2001 00:00:00;3;1;8.00;"F";"D";"P";"N";"N";"1";;"5";;"(R)";;;;;"2";"2";"E";5
1520;"D1FI382";"I   382";"2000/2001";27/3/2001 00:00:00;3;1;7.00;"F";"D";"P";"O";"N";;;;;;;;;;"3";"2";;
1521;"D1FI384";"I   384";"2001/2002";5/4/2001 00:00:00;4;1;6.00;"F";"D";"P";"O";"N";;;;;;;;;;;;;
1522;"D1FI387";"I   387";"2001/2002";10/4/2001 00:00:00;4;1;5.00;"F";"D";"P";"O";"N";;;;;;;;;;"3";"2";;
1523;"D1FI388";"I   388";"2001/2002";12/4/2001 00:00:00;4;1;5.50;"F";"D";"P";"O";"N";;;;;;;;;;"1";"1";;
1524;"D1FI389";"I   389";"2001/2002";10/4/2001 00:00:00;4;1;5.50;"F";"D";"P";"O";"N";;;;;;;;;;"1";"1";;
1525;"D1FI390";"I   390";"2001/2002";12/4/2001 00:00:00;4;1;6.00;"F";"D";"P";"O";"N";;;;;;;;;;"1";"1";;
1526;"D1FI391";"I   391";"2001/2002";12/4/2001 00:00:00;4;1;5.80;"F";"D";"P";"O";"N";;;;;;;;;;"1";"1";;
1527;"D1FI392";"I   392";"2001/2002";11/4/2001 00:00:00;4;1;5.00;"F";"D";"P";"O";"N";;;;;;;;;;"2";"2";;
1528;"D1FI393";"I   393";"2001/2002";10/4/2001 00:00:00;4;1;6.00;"F";"D";"P";"O";"N";;;;;;;;;;"1";"1";;
1529;"D1FI396";"I   396";"2001/2002";17/4/2001 00:00:00;4;1;5.50;"F";"D";"P";"N";"N";;;;;;;;;;"1";"1";;
1530;"D1FI397";"I   397";"2001/2002";15/4/2001 00:00:00;4;1;6.00;"F";"D";"P";"O";"N";;;;;;;;;;"1";"1";;
1531;"D1FI398";"I   398";"2001/2002";15/4/2001 00:00:00;4;1;6.30;"F";"D";"P";"O";"N";;;;;;;;;;"3";"2";;
1532;"D1FI402";"I   402";"2001/2002";15/4/2001 00:00:00;4;1;5.50;"F";"D";"P";"N";"N";;;;;;;;;;"7";"2";;
1533;"D1FI404";"I   404";"2001/2002";17/4/2001 00:00:00;4;1;5.00;"F";"D";"P";"N";"N";;;;;;;;;;"1";"1";;
1534;"D1FI406";"I   406";"2001/2002";18/4/2001 00:00:00;4;1;5.50;"F";"D";"P";"O";"N";;;;;;;;;;;;;
1535;"D1FI408";"I   408";"2001/2002";20/4/2001 00:00:00;4;1;5.20;"F";"D";"P";"O";"N";;;;;;;;;;;;;
1536;"D1FI409";"I   409";"2001/2002";22/4/2001 00:00:00;4;1;5.50;"F";"D";"P";"O";"N";;;;;;;;;;;;;
1537;"D1FI413";"I   413";"2001/2002";22/4/2001 00:00:00;4;1;6.20;"F";"D";"P";"O";"N";;;;;;;;;;"2";"2";;
1538;"D1FI418";"I   418";"2001/2002";21/4/2001 00:00:00;4;1;6.00;"F";"D";"P";"O";"N";;;;;;;;;;"2";"2";;
1539;"D1FI419";"I   419";"2001/2002";20/4/2001 00:00:00;4;1;5.10;"F";"D";"P";"N";"N";;;;;;;;;;"1";"1";;
1540;"D1FI420";"I   420";"2001/2002";27/4/2001 00:00:00;4;1;6.50;"F";"D";"P";"O";"N";;;;;;;;;;"2";"2";;
1541;"D1FI423";"I   423";"2001/2002";27/4/2001 00:00:00;4;1;4.90;"F";"D";"P";"O";"N";;;;;;;;;;"1";"1";;
1542;"D1FI425";"I   425";"2001/2002";30/4/2001 00:00:00;4;1;5.50;"F";"D";"P";"O";"N";;;;;;;;;;"1";"1";;
1543;"D1FI429";"I   429";"2001/2002";30/4/2001 00:00:00;4;1;6.50;"F";"D";"P";"O";"N";;;;;;;;;;"7";"2";;
1544;"D1FI43";"I    43";"2001/2002";1/4/2001 00:00:00;4;1;;"F";"D";"P";"N";"N";;;;;;;;;;;;;
1545;"D1FI431";"I   431";"2001/2002";30/4/2001 00:00:00;4;1;5.00;"F";"D";"D";"O";"N";;;;;;;;;;"1";"1";;
1546;"D1FI432";"I   432";"2001/2002";6/5/2001 00:00:00;5;1;6.00;"F";"D";"P";"N";"N";;;;;;;;;;"2";"2";;
1547;"D1FI433";"I   433";"2001/2002";7/5/2001 00:00:00;5;1;5.50;"F";"D";"P";"O";"N";;;;;;;;;;"3";"2";;
1548;"D1FI434";"I   434";"2001/2002";6/5/2001 00:00:00;5;1;5.00;"F";"D";"P";"N";"N";;;;;;;;;;"1";"1";;
1549;"D1FI438";"I   438";"2001/2002";10/5/2001 00:00:00;5;1;5.50;"F";"D";"P";"N";"N";;;;;;;;;;"1";"1";;
1550;"D1FI439";"I   439";"2001/2002";19/5/2001 00:00:00;5;1;5.00;"F";"D";"P";"O";"N";;;;;;;;;;"1";"1";;
1551;"D1FI440";"I   440";"2001/2002";28/5/2001 00:00:00;5;1;4.50;"F";"D";"P";"O";"N";;;;;;;;;;"1";"1";;
1552;"D1FI441";"I   441";"2001/2002";20/5/2001 00:00:00;5;1;5.00;"F";"D";"P";"O";"N";;;;;;;;;;;;;
1553;"D1Fx483";"x";"2001/2002";30/4/2001 00:00:00;4;1;;"F";"D";"D";;"N";;;;;;;;;;"0";;;
1554;"D1Fx484";"x";"2001/2002";30/4/2001 00:00:00;4;1;;"F";"D";"D";;"N";;;;;;;;;;"0";;;
1555;"D1Fx485";"x";"2001/2002";30/4/2001 00:00:00;4;1;;"F";"D";"D";;"N";;;;;;;;;;"0";;;
1556;"D1Fx486";"x";"2001/2002";30/4/2001 00:00:00;4;1;;"F";"D";"D";;"N";;;;;;;;;;"A";"Ad.";;
1557;"D1Fx489";"x";"2001/2002";30/4/2001 00:00:00;4;1;;"F";"D";"D";;"N";;;;;;;;;;"0";;;
1558;"D1Fx493";"x";"2001/2002";30/4/2001 00:00:00;4;1;;"F";"D";"D";;"N";;;;;;;;;;"0";;;
1559;"D1Fx494";"x";"2001/2002";30/4/2001 00:00:00;4;1;;"F";"D";"D";;"N";;;;;;;;;;"0";;;
1560;"D1Fx495";"x";"2001/2002";30/4/2001 00:00:00;4;1;;"F";"D";"D";;"N";;;;;;;;;;"A";"Ad.";;
1561;"D1Fx498";"x";"2001/2002";30/4/2001 00:00:00;4;1;;"F";"D";"D";;"N";;;;;;;;;;"0";;;
1562;"D1Fx499";"x";"2001/2002";30/4/2001 00:00:00;4;1;;"F";"D";"D";;"N";;;;;;;;;;"0";;;
1563;"D1Fx502";"x";"2001/2002";30/4/2001 00:00:00;4;1;;"F";"D";"D";;"N";;;;;;;;;;"0";;;
1564;"D1Fx503";"x";"2001/2002";30/4/2001 00:00:00;4;1;;"F";"D";"D";;"N";;;;;;;;;;"0";;;
1565;"D1Fx504";"x";"2001/2002";30/4/2001 00:00:00;4;1;;"F";"D";"D";;"N";;;;;;;;;;"0";;;
1566;"D1Fx505";"x";"2001/2002";30/4/2001 00:00:00;4;1;;"F";"D";"D";;"N";;;;;;;;;;"0";;;
1567;"D1Fx512";"x";"2001/2002";30/4/2001 00:00:00;4;1;;"F";"D";"D";;"N";;;;;;;;;;"0";;;
1568;"D1Fx513";"x";"2001/2002";30/4/2001 00:00:00;4;1;;"F";"D";"D";;"N";;;;;;;;;;"0";;;
1569;"D1Fx514";"x";"2001/2002";30/4/2001 00:00:00;4;1;;"F";"D";"D";;"N";;;;;;;;;;"0";;;
1570;"D1Fx515";"x";"2001/2002";30/4/2001 00:00:00;4;1;;"F";"D";"D";;"N";;;;;;;;;;"0";;;
1571;"D1Fx516";"x";"2001/2002";30/4/2001 00:00:00;4;1;;"F";"D";"D";;"N";;;;;;;;;;"A";"Ad.";;
1572;"D1Fx517";"x";"2001/2002";30/4/2001 00:00:00;4;1;;"F";"D";"D";;"N";;;;;;;;;;"A";"Ad.";;
1573;"D1Fx520";"x";"2001/2002";30/4/2001 00:00:00;4;1;;"F";"D";"D";;"N";;;;;;;;;;"0";;;
1574;"D1Fx521";"x";"2001/2002";30/4/2001 00:00:00;4;1;;"F";"D";"D";;"N";;;;;;;;;;"0";;;
1109;"D2F2523";"2523";"2002/2003";3/4/2002 00:00:00;4;2;5.80;"F";"D";"P";"O";"Perdu";;;;;;;;;;;;;
1157;"D2F2634";"2634";"2002/2003";15/4/2002 00:00:00;4;2;6.20;"F";"D";"P";"N";"N";;;;;;;;;;;;;
171;"D2F368";"368";"2001/2002";2/2/2002 00:00:00;2;2;6.50;"F";"D";"P";"N";"N";;;;;;;;;;"2";"2";;
172;"D2F369";"369";"2001/2002";2/2/2002 00:00:00;2;2;5.90;"F";"D";"P";"N";"N";;;;;;;;;;"0";"1";;
173;"D2F370";"370";"2001/2002";2/2/2002 00:00:00;2;2;5.90;"F";"D";"P";"N";"N";;;;;;;;;;"5";"2";;
174;"D2F377";"377";"2001/2002";3/2/2002 00:00:00;2;2;4.30;"F";"D";"P";"N";"N";;;;;;;;;;"1";"2";;
175;"D2F379";"379";"2001/2002";4/2/2002 00:00:00;2;2;4.60;"F";"D";"P";"N";"N";;;;;;;;;;"0";"1";;
176;"D2F380";"380";"2001/2002";4/2/2002 00:00:00;2;2;6.00;"F";"D";"P";"N";"N";;;;;;;;;;"0";"1";;
177;"D2F381";"381";"2001/2002";4/2/2002 00:00:00;2;2;8.00;"F";"D";"P";"N";"N";;;;;;;;;;"0";"1";;
178;"D2F383";"383";"2001/2002";5/2/2002 00:00:00;2;2;5.60;"F";"D";"P";"N";"N";;;;;;;;;;"5";"2";;
179;"D2F384";"384";"2001/2002";5/2/2002 00:00:00;2;2;6.00;"F";"D";"P";"N";"N";;;;;;;;;;"0";"1";;
180;"D2F386";"386";"2001/2002";3/2/2002 00:00:00;2;2;7.40;"F";"D";"C";"N";"N";"1";;"7";;"R";;;;;"1";"2";"E";7
200;"D2F437";"437";"2001/2002";7/2/2002 00:00:00;2;2;5.20;"F";"D";"P";"N";"N";;;;;;;;;;"0";"1";;
201;"D2F440";"440";"2001/2002";7/2/2002 00:00:00;2;2;6.20;"F";"D";"P";"N";"N";"1";;"6";;"R";;;;;"2";"2";"E";6
202;"D2F441";"441";"2001/2002";9/2/2002 00:00:00;2;2;6.10;"F";"D";"P";"N";"N";"1";;"6";;"R";;;;;"3";"2";"E";6
203;"D2F442";"442";"2001/2002";9/2/2002 00:00:00;2;2;5.00;"F";"D";"P";"N";"N";;;;;;;;;;"0";"1";;
204;"D2F446";"446";"2001/2002";9/2/2002 00:00:00;2;2;6.20;"F";"D";"C";"N";"N";"1";;"4";;"R";;;;;"1";"2";"E";4
205;"D2F448";"448";"2001/2002";11/2/2002 00:00:00;2;2;6.70;"F";"D";"P";"N";"N";"1";;"5";;"R";;;;;"0";"1";"E";5
206;"D2F449";"449";"2001/2002";11/2/2002 00:00:00;2;2;6.00;"F";"D";"P";"N";"N";;;;;;;;;;"3";"2";;
207;"D2F451";"451";"2001/2002";11/2/2002 00:00:00;2;2;5.70;"F";"D";"P";"N";"N";"1";;"5";;"R";;;;;"3";"2";"E";5
208;"D2F452";"452";"2001/2002";12/2/2002 00:00:00;2;2;5.20;"F";"D";"P";"N";"N";"1";;"5";;"R";;;;;"4";"2";"E";5
226;"D2F480";"480";"2001/2002";15/2/2002 00:00:00;2;2;4.70;"F";"D";"P";"N";"N";"1";;"4";;"R";;;;;"1";"2";"E";4
227;"D2F481";"481";"2001/2002";15/2/2002 00:00:00;2;2;3.90;"F";"D";"P";"N";"N";"1";;"5";;"R";;;;;"0";"1";"E";5
228;"D2F482";"482";"2001/2002";16/2/2002 00:00:00;2;2;5.00;"F";"D";"P";"N";"N";"1";;"3";;"R";;;;;"3";"2";"E";3
229;"D2F485";"485";"2001/2002";17/2/2002 00:00:00;2;2;6.20;"F";"D";"P";"N";"N";;;;;;;;;;"2";"2";;
230;"D2F486";"486";"2001/2002";17/2/2002 00:00:00;2;2;6.50;"F";"D";"P";"N";"N";"1";;"5";;"R";;;;;"2";"2";"E";5
231;"D2F489";"489";"2001/2002";17/2/2002 00:00:00;2;2;6.00;"F";"D";"C";"N";"N";"1";;"5";;"R";;;;;"1";"2";"E";5
244;"D2F512";"512";"2001/2002";21/2/2002 00:00:00;2;2;6.80;"F";"D";"P";"N";"N";"1";;"6";;"R";;;;;"5";"2";"E";6
247;"D2F516";"516";"2001/2002";21/2/2002 00:00:00;2;2;7.90;"F";"D";"P";"N";"N";"1";;"7";;"R";;;;;"2";"2";"E";7
248;"D2F517";"517";"2001/2002";21/2/2002 00:00:00;2;2;5.60;"F";"D";"P";"N";"N";"1";;"5";;"R";;;;;;;;
249;"D2F518";"518";"2001/2002";19/2/2002 00:00:00;2;2;3.90;"F";"D";"P";"N";"O";"1";"O";;;"R";;;;"5";"0";"1";"PI";
262;"D2F536";"536";"2001/2002";25/2/2002 00:00:00;2;2;5.50;"F";"D";"P";"N";"N";"1";;"2";;"R";;;;;"0";"1";"E";2
263;"D2F538";"538";"2001/2002";23/2/2002 00:00:00;2;2;5.00;"F";"D";"P";"N";"O";"1";;;"0";"NR";;;;;"0";"1";"O";
264;"D2F539";"539";"2001/2002";24/2/2002 00:00:00;2;2;6.30;"F";"D";"P";"N";"O";"1";;"3";;"R";;;;"5";"1";"2";"E";3
265;"D2F540";"540";"2001/2002";24/2/2002 00:00:00;2;2;4.60;"F";"D";"P";"N";"O";"1";"O";;;"R";;;;"4";"0";"1";"PI";
266;"D2F541";"541";"2001/2002";24/2/2002 00:00:00;2;2;6.40;"F";"D";"P";"N";"N";"1";;"6";;"R";;;;;"4";"2";"E";6
268;"D2F545";"545";"2001/2002";23/2/2002 00:00:00;2;2;6.90;"F";"D";"C";"N";"O";"1";;"5";;"R";;;;"5";"3";"2";"E";5
269;"D2F546";"546";"2001/2002";28/2/2002 00:00:00;2;2;4.20;"F";"D";"P";"N";"N";"1";;"4";;"R";;;;;"0";"1";"E";4
